"","pol_ID_orthogonal","V1","V2","lon_centroid_orthogonal","lat_centroid_orthogonal","state_segment","point","latitude","longitude","radians_parallel","length_parallel","radians_orthogonal","length_orthogonal","perp_slope","slope","end_longitude","end_latitude","chunk","lead_lat","lead_lon","lead_end_lat","lead_end_lon","state"
"233","chunk_2_58",-38.810001,-3.55,-37.7561994748543,-2.15725866552242,"CE2",192,-3.55,-38.810001,0,2.1199999,0.999336876366416,3.49,1.55513852535927,-0.643029533185139,-36.9223989497087,-0.614517331044845,2,-3.7,-38.59,-0.764517331044845,-36.7023979497087,"CE"
"234","chunk_2_58",-38.59,-3.7,-37.7561994748543,-2.15725866552242,"CE2",192,-3.55,-38.810001,0,2.1199999,0.999336876366416,3.49,1.55513852535927,-0.643029533185139,-36.9223989497087,-0.614517331044845,2,-3.7,-38.59,-0.764517331044845,-36.7023979497087,"CE"
"235","chunk_2_58",-36.7023979497087,-0.764517331044845,-37.7561994748543,-2.15725866552242,"CE2",192,-3.55,-38.810001,0,2.1199999,0.999336876366416,3.49,1.55513852535927,-0.643029533185139,-36.9223989497087,-0.614517331044845,2,-3.7,-38.59,-0.764517331044845,-36.7023979497087,"CE"
"236","chunk_2_58",-36.9223989497087,-0.614517331044845,-37.7561994748543,-2.15725866552242,"CE2",192,-3.55,-38.810001,0,2.1199999,0.999336876366416,3.49,1.55513852535927,-0.643029533185139,-36.9223989497087,-0.614517331044845,2,-3.7,-38.59,-0.764517331044845,-36.7023979497087,"CE"
"237","chunk_2_59",-38.59,-3.7,-37.5511999748544,-2.29225861552242,"CE2",201,-3.7,-38.59,0,1.8200001,0.999336876366416,3.49,1.55513852535927,-0.643029533185139,-36.7023979497087,-0.764517331044845,2,-3.8199999,-38.400002,-0.884517231044845,-36.5123999497087,"CE"
"238","chunk_2_59",-38.400002,-3.8199999,-37.5511999748544,-2.29225861552242,"CE2",201,-3.7,-38.59,0,1.8200001,0.999336876366416,3.49,1.55513852535927,-0.643029533185139,-36.7023979497087,-0.764517331044845,2,-3.8199999,-38.400002,-0.884517231044845,-36.5123999497087,"CE"
"239","chunk_2_59",-36.5123999497087,-0.884517231044845,-37.5511999748544,-2.29225861552242,"CE2",201,-3.7,-38.59,0,1.8200001,0.999336876366416,3.49,1.55513852535927,-0.643029533185139,-36.7023979497087,-0.764517331044845,2,-3.8199999,-38.400002,-0.884517231044845,-36.5123999497087,"CE"
"240","chunk_2_59",-36.7023979497087,-0.764517331044845,-37.5511999748544,-2.29225861552242,"CE2",201,-3.7,-38.59,0,1.8200001,0.999336876366416,3.49,1.55513852535927,-0.643029533185139,-36.7023979497087,-0.764517331044845,2,-3.8199999,-38.400002,-0.884517231044845,-36.5123999497087,"CE"
"241","chunk_2_6",-47.98,-0.64999998,-47.0923870926225,1.20332352059852,"PA",281,-0.64999998,-47.98,0,NA,1.16335687154731,3.96,2.31701201003036,-0.431590339485076,-46.4108116081087,2.98582837001236,2,-0.56999999,-47.77,3.0474656823817,-46.2087367623812,"PA"
"242","chunk_2_6",-47.77,-0.56999999,-47.0923870926225,1.20332352059852,"PA",281,-0.64999998,-47.98,0,NA,1.16335687154731,3.96,2.31701201003036,-0.431590339485076,-46.4108116081087,2.98582837001236,2,-0.56999999,-47.77,3.0474656823817,-46.2087367623812,"PA"
"243","chunk_2_6",-46.2087367623812,3.0474656823817,-47.0923870926225,1.20332352059852,"PA",281,-0.64999998,-47.98,0,NA,1.16335687154731,3.96,2.31701201003036,-0.431590339485076,-46.4108116081087,2.98582837001236,2,-0.56999999,-47.77,3.0474656823817,-46.2087367623812,"PA"
"244","chunk_2_6",-46.4108116081087,2.98582837001236,-47.0923870926225,1.20332352059852,"PA",281,-0.64999998,-47.98,0,NA,1.16335687154731,3.96,2.31701201003036,-0.431590339485076,-46.4108116081087,2.98582837001236,2,-0.56999999,-47.77,3.0474656823817,-46.2087367623812,"PA"
"245","chunk_2_60",-38.400002,-3.8199999,-37.3648483243885,-2.44015583424094,"CE2",200,-3.8199999,-38.400002,0,1.5700001,0.999336876366416,3.49,1.55513852535927,-0.643029533185139,-36.5123999497087,-0.884517231044845,2,-4,-38.220001,-1.0561062059189,-36.3269903478454,"CE"
"246","chunk_2_60",-38.220001,-4,-37.3648483243885,-2.44015583424094,"CE2",200,-3.8199999,-38.400002,0,1.5700001,0.999336876366416,3.49,1.55513852535927,-0.643029533185139,-36.5123999497087,-0.884517231044845,2,-4,-38.220001,-1.0561062059189,-36.3269903478454,"CE"
"247","chunk_2_60",-36.3269903478454,-1.0561062059189,-37.3648483243885,-2.44015583424094,"CE2",200,-3.8199999,-38.400002,0,1.5700001,0.999336876366416,3.49,1.55513852535927,-0.643029533185139,-36.5123999497087,-0.884517231044845,2,-4,-38.220001,-1.0561062059189,-36.3269903478454,"CE"
"248","chunk_2_60",-36.5123999497087,-0.884517231044845,-37.3648483243885,-2.44015583424094,"CE2",200,-3.8199999,-38.400002,0,1.5700001,0.999336876366416,3.49,1.55513852535927,-0.643029533185139,-36.5123999497087,-0.884517231044845,2,-4,-38.220001,-1.0561062059189,-36.3269903478454,"CE"
"249","chunk_2_61",-38.220001,-4,-37.2371440234569,-2.57595027167796,"CE2",191,-4,-38.220001,0,1.3,0.999336876366416,3.5,1.55513852535927,-0.643029533185139,-36.3269903478454,-1.0561062059189,2,-4.0999999,-38.150002,-1.14769498079295,-36.2515827459821,"CE"
"250","chunk_2_61",-38.150002,-4.0999999,-37.2371440234569,-2.57595027167796,"CE2",191,-4,-38.220001,0,1.3,0.999336876366416,3.5,1.55513852535927,-0.643029533185139,-36.3269903478454,-1.0561062059189,2,-4.0999999,-38.150002,-1.14769498079295,-36.2515827459821,"CE"
"251","chunk_2_61",-36.2515827459821,-1.14769498079295,-37.2371440234569,-2.57595027167796,"CE2",191,-4,-38.220001,0,1.3,0.999336876366416,3.5,1.55513852535927,-0.643029533185139,-36.3269903478454,-1.0561062059189,2,-4.0999999,-38.150002,-1.14769498079295,-36.2515827459821,"CE"
"252","chunk_2_61",-36.3269903478454,-1.0561062059189,-37.2371440234569,-2.57595027167796,"CE2",191,-4,-38.220001,0,1.3,0.999336876366416,3.5,1.55513852535927,-0.643029533185139,-36.3269903478454,-1.0561062059189,2,-4.0999999,-38.150002,-1.14769498079295,-36.2515827459821,"CE"
"253","chunk_2_62",-38.150002,-4.0999999,-37.0471435234569,-2.76595032167796,"CE2",199,-4.0999999,-38.150002,0,1.1900001,0.999336876366416,3.51,1.55513852535927,-0.643029533185139,-36.2515827459821,-1.14769498079295,2,-4.3800001,-37.84,-1.4361063059189,-35.9469893478454,"CE"
"254","chunk_2_62",-37.84,-4.3800001,-37.0471435234569,-2.76595032167796,"CE2",199,-4.0999999,-38.150002,0,1.1900001,0.999336876366416,3.51,1.55513852535927,-0.643029533185139,-36.2515827459821,-1.14769498079295,2,-4.3800001,-37.84,-1.4361063059189,-35.9469893478454,"CE"
"255","chunk_2_62",-35.9469893478454,-1.4361063059189,-37.0471435234569,-2.76595032167796,"CE2",199,-4.0999999,-38.150002,0,1.1900001,0.999336876366416,3.51,1.55513852535927,-0.643029533185139,-36.2515827459821,-1.14769498079295,2,-4.3800001,-37.84,-1.4361063059189,-35.9469893478454,"CE"
"256","chunk_2_62",-36.2515827459821,-1.14769498079295,-37.0471435234569,-2.76595032167796,"CE2",199,-4.0999999,-38.150002,0,1.1900001,0.999336876366416,3.51,1.55513852535927,-0.643029533185139,-36.2515827459821,-1.14769498079295,2,-4.3800001,-37.84,-1.4361063059189,-35.9469893478454,"CE"
"257","chunk_2_63",-37.84,-4.3800001,-36.8584946739227,-2.93305305295945,"CE2",190,-4.3800001,-37.84,0,0.74000001,0.999336876366416,3.5,1.55513852535927,-0.643029533185139,-35.9469893478454,-1.4361063059189,2,-4.4299998,-37.77,-1.4861060059189,-35.8769893478454,"CE"
"258","chunk_2_63",-37.77,-4.4299998,-36.8584946739227,-2.93305305295945,"CE2",190,-4.3800001,-37.84,0,0.74000001,0.999336876366416,3.5,1.55513852535927,-0.643029533185139,-35.9469893478454,-1.4361063059189,2,-4.4299998,-37.77,-1.4861060059189,-35.8769893478454,"CE"
"259","chunk_2_63",-35.8769893478454,-1.4861060059189,-36.8584946739227,-2.93305305295945,"CE2",190,-4.3800001,-37.84,0,0.74000001,0.999336876366416,3.5,1.55513852535927,-0.643029533185139,-35.9469893478454,-1.4361063059189,2,-4.4299998,-37.77,-1.4861060059189,-35.8769893478454,"CE"
"260","chunk_2_63",-35.9469893478454,-1.4361063059189,-36.8584946739227,-2.93305305295945,"CE2",190,-4.3800001,-37.84,0,0.74000001,0.999336876366416,3.5,1.55513852535927,-0.643029533185139,-35.9469893478454,-1.4361063059189,2,-4.4299998,-37.77,-1.4861060059189,-35.8769893478454,"CE"
"261","chunk_2_64",-37.77,-4.4299998,-36.8815704335483,-3.33220895698972,"CE2",198,-4.4299998,-37.77,0,0.64999998,0.999336876366416,3.5,1.55513852535927,-0.643029533185139,-35.8769893478454,-1.4861060059189,2,-4.6399999,-37.540001,-2.77273012203999,-36.3392913863477,"CE"
"262","chunk_2_64",-37.540001,-4.6399999,-36.8815704335483,-3.33220895698972,"CE2",198,-4.4299998,-37.77,0,0.64999998,0.999336876366416,3.5,1.55513852535927,-0.643029533185139,-35.8769893478454,-1.4861060059189,2,-4.6399999,-37.540001,-2.77273012203999,-36.3392913863477,"CE"
"263","chunk_2_64",-36.3392913863477,-2.77273012203999,-36.8815704335483,-3.33220895698972,"CE2",198,-4.4299998,-37.77,0,0.64999998,0.999336876366416,3.5,1.55513852535927,-0.643029533185139,-35.8769893478454,-1.4861060059189,2,-4.6399999,-37.540001,-2.77273012203999,-36.3392913863477,"CE"
"264","chunk_2_64",-35.8769893478454,-1.4861060059189,-36.8815704335483,-3.33220895698972,"CE2",198,-4.4299998,-37.77,0,0.64999998,0.999336876366416,3.5,1.55513852535927,-0.643029533185139,-35.8769893478454,-1.4861060059189,2,-4.6399999,-37.540001,-2.77273012203999,-36.3392913863477,"CE"
"265","chunk_2_65",-37.540001,-4.6399999,-36.5700765683886,-3.50989842208063,"CE2",197,-4.6399999,-37.540001,0,0.30000001,0.999336876366416,2.22,1.55513852535927,-0.643029533185139,-36.3392913863477,-2.77273012203999,2,-4.8299999,-37.259998,-1.79686376628252,-35.1410158872068,"CE"
"266","chunk_2_65",-37.259998,-4.8299999,-36.5700765683886,-3.50989842208063,"CE2",197,-4.6399999,-37.540001,0,0.30000001,0.999336876366416,2.22,1.55513852535927,-0.643029533185139,-36.3392913863477,-2.77273012203999,2,-4.8299999,-37.259998,-1.79686376628252,-35.1410158872068,"CE"
"267","chunk_2_65",-35.1410158872068,-1.79686376628252,-36.5700765683886,-3.50989842208063,"CE2",197,-4.6399999,-37.540001,0,0.30000001,0.999336876366416,2.22,1.55513852535927,-0.643029533185139,-36.3392913863477,-2.77273012203999,2,-4.8299999,-37.259998,-1.79686376628252,-35.1410158872068,"CE"
"268","chunk_2_65",-36.3392913863477,-2.77273012203999,-36.5700765683886,-3.50989842208063,"CE2",197,-4.6399999,-37.540001,0,0.30000001,0.999336876366416,2.22,1.55513852535927,-0.643029533185139,-36.3392913863477,-2.77273012203999,2,-4.8299999,-37.259998,-1.79686376628252,-35.1410158872068,"CE"
"269","chunk_2_66",-37.259998,-4.8299999,-36.1790766989326,-3.3363825168347,"RN1",189,-4.8299999,-37.259998,0,5.1799998,0.96100321989388,3.7,1.43141186299081,-0.698610948990311,-35.1410158872068,-1.79686376628252,2,-4.8800001,-37.220001,-1.83866630105626,-35.0952919085236,"RN"
"270","chunk_2_66",-37.220001,-4.8800001,-36.1790766989326,-3.3363825168347,"RN1",189,-4.8299999,-37.259998,0,5.1799998,0.96100321989388,3.7,1.43141186299081,-0.698610948990311,-35.1410158872068,-1.79686376628252,2,-4.8800001,-37.220001,-1.83866630105626,-35.0952919085236,"RN"
"271","chunk_2_66",-35.0952919085236,-1.83866630105626,-36.1790766989326,-3.3363825168347,"RN1",189,-4.8299999,-37.259998,0,5.1799998,0.96100321989388,3.7,1.43141186299081,-0.698610948990311,-35.1410158872068,-1.79686376628252,2,-4.8800001,-37.220001,-1.83866630105626,-35.0952919085236,"RN"
"272","chunk_2_66",-35.1410158872068,-1.79686376628252,-36.1790766989326,-3.3363825168347,"RN1",189,-4.8299999,-37.259998,0,5.1799998,0.96100321989388,3.7,1.43141186299081,-0.698610948990311,-35.1410158872068,-1.79686376628252,2,-4.8800001,-37.220001,-1.83866630105626,-35.0952919085236,"RN"
"273","chunk_2_67",-37.220001,-4.8800001,-36.296216299629,-3.20356563127117,"RN1",196,-4.8800001,-37.220001,0,5.1999998,0.96100321989388,3.71,1.43141186299081,-0.698610948990311,-35.0952919085236,-1.83866630105626,2,-4.4952998,-37.151001,-1.60029632402841,-35.7185712899924,"RN"
"274","chunk_2_67",-37.151001,-4.4952998,-36.296216299629,-3.20356563127117,"RN1",196,-4.8800001,-37.220001,0,5.1999998,0.96100321989388,3.71,1.43141186299081,-0.698610948990311,-35.0952919085236,-1.83866630105626,2,-4.4952998,-37.151001,-1.60029632402841,-35.7185712899924,"RN"
"275","chunk_2_67",-35.7185712899924,-1.60029632402841,-36.296216299629,-3.20356563127117,"RN1",196,-4.8800001,-37.220001,0,5.1999998,0.96100321989388,3.71,1.43141186299081,-0.698610948990311,-35.0952919085236,-1.83866630105626,2,-4.4952998,-37.151001,-1.60029632402841,-35.7185712899924,"RN"
"276","chunk_2_67",-35.0952919085236,-1.83866630105626,-36.296216299629,-3.20356563127117,"RN1",196,-4.8800001,-37.220001,0,5.1999998,0.96100321989388,3.71,1.43141186299081,-0.698610948990311,-35.0952919085236,-1.83866630105626,2,-4.4952998,-37.151001,-1.60029632402841,-35.7185712899924,"RN"
"277","chunk_2_68",-37.151001,-4.4952998,-36.4347861449962,-3.0477980620142,"CE2",310,-4.4952998,-37.151001,0,NA,1.111322362,3.23,1.55513852535927,-0.643029533185139,-35.7185712899924,-1.60029632402841,2,-4.4952998,-37.151001,-1.60029632402841,-35.7185712899924,"CE"
"278","chunk_2_68",-37.151001,-4.4952998,-36.4347861449962,-3.0477980620142,"CE2",310,-4.4952998,-37.151001,0,NA,1.111322362,3.23,1.55513852535927,-0.643029533185139,-35.7185712899924,-1.60029632402841,2,-4.4952998,-37.151001,-1.60029632402841,-35.7185712899924,"CE"
"279","chunk_2_68",-35.7185712899924,-1.60029632402841,-36.4347861449962,-3.0477980620142,"CE2",310,-4.4952998,-37.151001,0,NA,1.111322362,3.23,1.55513852535927,-0.643029533185139,-35.7185712899924,-1.60029632402841,2,-4.4952998,-37.151001,-1.60029632402841,-35.7185712899924,"CE"
"280","chunk_2_68",-35.7185712899924,-1.60029632402841,-36.4347861449962,-3.0477980620142,"CE2",310,-4.4952998,-37.151001,0,NA,1.111322362,3.23,1.55513852535927,-0.643029533185139,-35.7185712899924,-1.60029632402841,2,-4.4952998,-37.151001,-1.60029632402841,-35.7185712899924,"CE"
"281","chunk_2_69",-37.151001,-4.4952998,-36.2576470442998,-3.24061489757773,"RN1",300,-4.4952998,-37.151001,0,NA,1.111322362,3.23,1.43141186299081,-0.698610948990311,-35.7185712899924,-1.60029632402841,2,-4.9499998,-37.139999,-1.91686366628252,-35.0210168872068,"RN"
"282","chunk_2_69",-37.139999,-4.9499998,-36.2576470442998,-3.24061489757773,"RN1",300,-4.4952998,-37.151001,0,NA,1.111322362,3.23,1.43141186299081,-0.698610948990311,-35.7185712899924,-1.60029632402841,2,-4.9499998,-37.139999,-1.91686366628252,-35.0210168872068,"RN"
"283","chunk_2_69",-35.0210168872068,-1.91686366628252,-36.2576470442998,-3.24061489757773,"RN1",300,-4.4952998,-37.151001,0,NA,1.111322362,3.23,1.43141186299081,-0.698610948990311,-35.7185712899924,-1.60029632402841,2,-4.9499998,-37.139999,-1.91686366628252,-35.0210168872068,"RN"
"284","chunk_2_69",-35.7185712899924,-1.60029632402841,-36.2576470442998,-3.24061489757773,"RN1",300,-4.4952998,-37.151001,0,NA,1.111322362,3.23,1.43141186299081,-0.698610948990311,-35.7185712899924,-1.60029632402841,2,-4.9499998,-37.139999,-1.91686366628252,-35.0210168872068,"RN"
"285","chunk_2_7",-47.77,-0.56999999,-46.9233314781398,1.1645514614686,"PA",282,-0.56999999,-47.77,0,NA,1.16335687154731,3.9400001,2.31701201003036,-0.431590339485076,-46.2087367623812,3.0474656823817,2,-0.69999999,-47.630001,2.88074014349269,-46.0845881501781,"PA"
"286","chunk_2_7",-47.630001,-0.69999999,-46.9233314781398,1.1645514614686,"PA",282,-0.56999999,-47.77,0,NA,1.16335687154731,3.9400001,2.31701201003036,-0.431590339485076,-46.2087367623812,3.0474656823817,2,-0.69999999,-47.630001,2.88074014349269,-46.0845881501781,"PA"
"287","chunk_2_7",-46.0845881501781,2.88074014349269,-46.9233314781398,1.1645514614686,"PA",282,-0.56999999,-47.77,0,NA,1.16335687154731,3.9400001,2.31701201003036,-0.431590339485076,-46.2087367623812,3.0474656823817,2,-0.69999999,-47.630001,2.88074014349269,-46.0845881501781,"PA"
"288","chunk_2_7",-46.2087367623812,3.0474656823817,-46.9233314781398,1.1645514614686,"PA",282,-0.56999999,-47.77,0,NA,1.16335687154731,3.9400001,2.31701201003036,-0.431590339485076,-46.2087367623812,3.0474656823817,2,-0.69999999,-47.630001,2.88074014349269,-46.0845881501781,"PA"
"289","chunk_2_70",-37.139999,-4.9499998,-35.9433502202494,-3.42318465160843,"RN1",181,-4.9499998,-37.139999,0,NA,0.96100321989388,3.7,1.43141186299081,-0.698610948990311,-35.0210168872068,-1.91686366628252,2,-4.9499998,-36.880001,-1.87587534015121,-34.7323839937907,"RN"
"290","chunk_2_70",-36.880001,-4.9499998,-35.9433502202494,-3.42318465160843,"RN1",181,-4.9499998,-37.139999,0,NA,0.96100321989388,3.7,1.43141186299081,-0.698610948990311,-35.0210168872068,-1.91686366628252,2,-4.9499998,-36.880001,-1.87587534015121,-34.7323839937907,"RN"
"291","chunk_2_70",-34.7323839937907,-1.87587534015121,-35.9433502202494,-3.42318465160843,"RN1",181,-4.9499998,-37.139999,0,NA,0.96100321989388,3.7,1.43141186299081,-0.698610948990311,-35.0210168872068,-1.91686366628252,2,-4.9499998,-36.880001,-1.87587534015121,-34.7323839937907,"RN"
"292","chunk_2_70",-35.0210168872068,-1.91686366628252,-35.9433502202494,-3.42318465160843,"RN1",181,-4.9499998,-37.139999,0,NA,0.96100321989388,3.7,1.43141186299081,-0.698610948990311,-35.0210168872068,-1.91686366628252,2,-4.9499998,-36.880001,-1.87587534015121,-34.7323839937907,"RN"
"293","chunk_2_71",-36.880001,-4.9499998,-35.7476686812749,-3.50867888516825,"RN1",188,-4.9499998,-36.880001,0,5.0599999,0.96100321989388,3.75,1.43141186299081,-0.698610948990311,-34.7323839937907,-1.87587534015121,2,-5.0799999,-36.720001,-2.12884050052181,-34.6582887313089,"RN"
"294","chunk_2_71",-36.720001,-5.0799999,-35.7476686812749,-3.50867888516825,"RN1",188,-4.9499998,-36.880001,0,5.0599999,0.96100321989388,3.75,1.43141186299081,-0.698610948990311,-34.7323839937907,-1.87587534015121,2,-5.0799999,-36.720001,-2.12884050052181,-34.6582887313089,"RN"
"295","chunk_2_71",-34.6582887313089,-2.12884050052181,-35.7476686812749,-3.50867888516825,"RN1",188,-4.9499998,-36.880001,0,5.0599999,0.96100321989388,3.75,1.43141186299081,-0.698610948990311,-34.7323839937907,-1.87587534015121,2,-5.0799999,-36.720001,-2.12884050052181,-34.6582887313089,"RN"
"296","chunk_2_71",-34.7323839937907,-1.87587534015121,-35.7476686812749,-3.50867888516825,"RN1",188,-4.9499998,-36.880001,0,5.0599999,0.96100321989388,3.75,1.43141186299081,-0.698610948990311,-34.7323839937907,-1.87587534015121,2,-5.0799999,-36.720001,-2.12884050052181,-34.6582887313089,"RN"
"297","chunk_2_72",-36.720001,-5.0799999,-35.5327126209836,-3.60237078395434,"RN1",195,-5.0799999,-36.720001,0,NA,0.96100321989388,3.5999999,1.43141186299081,-0.698610948990311,-34.6582887313089,-2.12884050052181,2,-5.0799999,-36.41,-2.12064283529555,-34.3425607526256,"RN"
"298","chunk_2_72",-36.41,-5.0799999,-35.5327126209836,-3.60237078395434,"RN1",195,-5.0799999,-36.720001,0,NA,0.96100321989388,3.5999999,1.43141186299081,-0.698610948990311,-34.6582887313089,-2.12884050052181,2,-5.0799999,-36.41,-2.12064283529555,-34.3425607526256,"RN"
"299","chunk_2_72",-34.3425607526256,-2.12064283529555,-35.5327126209836,-3.60237078395434,"RN1",195,-5.0799999,-36.720001,0,NA,0.96100321989388,3.5999999,1.43141186299081,-0.698610948990311,-34.6582887313089,-2.12884050052181,2,-5.0799999,-36.41,-2.12064283529555,-34.3425607526256,"RN"
"300","chunk_2_72",-34.6582887313089,-2.12884050052181,-35.5327126209836,-3.60237078395434,"RN1",195,-5.0799999,-36.720001,0,NA,0.96100321989388,3.5999999,1.43141186299081,-0.698610948990311,-34.6582887313089,-2.12884050052181,2,-5.0799999,-36.41,-2.12064283529555,-34.3425607526256,"RN"
"301","chunk_2_73",-36.41,-5.0799999,-35.3463252873866,-3.63901317544553,"RN1",179,-5.0799999,-36.41,0,NA,0.96100321989388,3.6099999,1.43141186299081,-0.698610948990311,-34.3425607526256,-2.12064283529555,2,-5.0999999,-36.310001,-2.25541006648658,-34.322739396921,"RN"
"302","chunk_2_73",-36.310001,-5.0999999,-35.3463252873866,-3.63901317544553,"RN1",179,-5.0799999,-36.41,0,NA,0.96100321989388,3.6099999,1.43141186299081,-0.698610948990311,-34.3425607526256,-2.12064283529555,2,-5.0999999,-36.310001,-2.25541006648658,-34.322739396921,"RN"
"303","chunk_2_73",-34.322739396921,-2.25541006648658,-35.3463252873866,-3.63901317544553,"RN1",179,-5.0799999,-36.41,0,NA,0.96100321989388,3.6099999,1.43141186299081,-0.698610948990311,-34.3425607526256,-2.12064283529555,2,-5.0999999,-36.310001,-2.25541006648658,-34.322739396921,"RN"
"304","chunk_2_73",-34.3425607526256,-2.12064283529555,-35.3463252873866,-3.63901317544553,"RN1",179,-5.0799999,-36.41,0,NA,0.96100321989388,3.6099999,1.43141186299081,-0.698610948990311,-34.3425607526256,-2.12064283529555,2,-5.0999999,-36.310001,-2.25541006648658,-34.322739396921,"RN"
"305","chunk_2_74",-36.310001,-5.0999999,-35.2099369537897,-3.66565556693673,"RN1",180,-5.0999999,-36.310001,0,NA,0.96100321989388,3.47,1.43141186299081,-0.698610948990311,-34.322739396921,-2.25541006648658,2,-5.0799999,-36.099998,-2.22721240126032,-34.1070094182378,"RN"
"306","chunk_2_74",-36.099998,-5.0799999,-35.2099369537897,-3.66565556693673,"RN1",180,-5.0999999,-36.310001,0,NA,0.96100321989388,3.47,1.43141186299081,-0.698610948990311,-34.322739396921,-2.25541006648658,2,-5.0799999,-36.099998,-2.22721240126032,-34.1070094182378,"RN"
"307","chunk_2_74",-34.1070094182378,-2.22721240126032,-35.2099369537897,-3.66565556693673,"RN1",180,-5.0999999,-36.310001,0,NA,0.96100321989388,3.47,1.43141186299081,-0.698610948990311,-34.322739396921,-2.25541006648658,2,-5.0799999,-36.099998,-2.22721240126032,-34.1070094182378,"RN"
"308","chunk_2_74",-34.322739396921,-2.25541006648658,-35.2099369537897,-3.66565556693673,"RN1",180,-5.0999999,-36.310001,0,NA,0.96100321989388,3.47,1.43141186299081,-0.698610948990311,-34.322739396921,-2.25541006648658,2,-5.0799999,-36.099998,-2.22721240126032,-34.1070094182378,"RN"
"309","chunk_2_75",-36.099998,-5.0799999,-35.0663464857649,-3.63335906909733,"RN1",176,-5.0799999,-36.099998,0,NA,0.96100321989388,3.48,1.43141186299081,-0.698610948990311,-34.1070094182378,-2.22721240126032,2,-5.0599999,-36.040001,-2.166224075129,-34.0183775248217,"RN"
"310","chunk_2_75",-36.040001,-5.0599999,-35.0663464857649,-3.63335906909733,"RN1",176,-5.0799999,-36.099998,0,NA,0.96100321989388,3.48,1.43141186299081,-0.698610948990311,-34.1070094182378,-2.22721240126032,2,-5.0599999,-36.040001,-2.166224075129,-34.0183775248217,"RN"
"311","chunk_2_75",-34.0183775248217,-2.166224075129,-35.0663464857649,-3.63335906909733,"RN1",176,-5.0799999,-36.099998,0,NA,0.96100321989388,3.48,1.43141186299081,-0.698610948990311,-34.1070094182378,-2.22721240126032,2,-5.0599999,-36.040001,-2.166224075129,-34.0183775248217,"RN"
"312","chunk_2_75",-34.1070094182378,-2.22721240126032,-35.0663464857649,-3.63335906909733,"RN1",176,-5.0799999,-36.099998,0,NA,0.96100321989388,3.48,1.43141186299081,-0.698610948990311,-34.1070094182378,-2.22721240126032,2,-5.0599999,-36.040001,-2.166224075129,-34.0183775248217,"RN"
"313","chunk_2_76",-36.040001,-5.0599999,-34.9641887624108,-3.6131119875645,"RN1",178,-5.0599999,-36.040001,0,NA,0.96100321989388,3.53,1.43141186299081,-0.698610948990311,-34.0183775248217,-2.166224075129,2,-5.0599999,-35.91,-2.166224075129,-33.8883765248217,"RN"
"314","chunk_2_76",-35.91,-5.0599999,-34.9641887624108,-3.6131119875645,"RN1",178,-5.0599999,-36.040001,0,NA,0.96100321989388,3.53,1.43141186299081,-0.698610948990311,-34.0183775248217,-2.166224075129,2,-5.0599999,-35.91,-2.166224075129,-33.8883765248217,"RN"
"315","chunk_2_76",-33.8883765248217,-2.166224075129,-34.9641887624108,-3.6131119875645,"RN1",178,-5.0599999,-36.040001,0,NA,0.96100321989388,3.53,1.43141186299081,-0.698610948990311,-34.0183775248217,-2.166224075129,2,-5.0599999,-35.91,-2.166224075129,-33.8883765248217,"RN"
"316","chunk_2_76",-34.0183775248217,-2.166224075129,-34.9641887624108,-3.6131119875645,"RN1",178,-5.0599999,-36.040001,0,NA,0.96100321989388,3.53,1.43141186299081,-0.698610948990311,-34.0183775248217,-2.166224075129,2,-5.0599999,-35.91,-2.166224075129,-33.8883765248217,"RN"
"317","chunk_2_77",-35.91,-5.0599999,-34.8434839964232,-3.6292602364842,"RN1",177,-5.0599999,-35.91,0,3.97,0.96100321989388,3.53,1.43141186299081,-0.698610948990311,-33.8883765248217,-2.166224075129,2,-5.0799999,-35.790001,-2.21081707080779,-33.7855584608713,"RN"
"318","chunk_2_77",-35.790001,-5.0799999,-34.8434839964232,-3.6292602364842,"RN1",177,-5.0599999,-35.91,0,3.97,0.96100321989388,3.53,1.43141186299081,-0.698610948990311,-33.8883765248217,-2.166224075129,2,-5.0799999,-35.790001,-2.21081707080779,-33.7855584608713,"RN"
"319","chunk_2_77",-33.7855584608713,-2.21081707080779,-34.8434839964232,-3.6292602364842,"RN1",177,-5.0599999,-35.91,0,3.97,0.96100321989388,3.53,1.43141186299081,-0.698610948990311,-33.8883765248217,-2.166224075129,2,-5.0799999,-35.790001,-2.21081707080779,-33.7855584608713,"RN"
"320","chunk_2_77",-33.8883765248217,-2.166224075129,-34.8434839964232,-3.6292602364842,"RN1",177,-5.0599999,-35.91,0,3.97,0.96100321989388,3.53,1.43141186299081,-0.698610948990311,-33.8883765248217,-2.166224075129,2,-5.0799999,-35.790001,-2.21081707080779,-33.7855584608713,"RN"
"321","chunk_2_78",-35.790001,-5.0799999,-34.7099374537897,-3.67565556693673,"RN1",174,-5.0799999,-35.790001,0,3.9400001,0.96100321989388,3.5,1.43141186299081,-0.698610948990311,-33.7855584608713,-2.21081707080779,2,-5.1199999,-35.619999,-2.29180539693911,-33.6441913542875,"RN"
"322","chunk_2_78",-35.619999,-5.1199999,-34.7099374537897,-3.67565556693673,"RN1",174,-5.0799999,-35.790001,0,3.9400001,0.96100321989388,3.5,1.43141186299081,-0.698610948990311,-33.7855584608713,-2.21081707080779,2,-5.1199999,-35.619999,-2.29180539693911,-33.6441913542875,"RN"
